,Dupl,Name,Value,KarmaAdj,Tags,Dupl,GUID,Models,Secret,Frequency,Density,WeightKG,HazardRating,Insurable,FailCost,TransportModels,GLimitMin,GLimitMax,DamageGPerSec,KarmaMin,KarmaMax,XPScoreMin,XPScoreMax,FlightHoursMin,FlightHoursMax
1,✔️,Military Surplus Equipment,300,0.1,any;,✔️,313a29bd-a5c0-4b72-b7ee-01f48d3e48cc,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Nuts, Fresh & Dried",300,0.1,any;,✔️,b628e988-edc7-4db8-8458-850d35caae7a,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Carbon Paper,300,0.1,any;,✔️,648e5de6-582c-4c55-ac33-8a5cd565c151,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Enzymes,300,0.1,any;,✔️,c2800cb2-2b4d-4e20-a5cc-dd09a354ae7f,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Molasses,300,0.1,any;,✔️,249c21cd-2061-4982-8512-f56c0d8267f2,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Surgical Veterinary Equipment,300,0.1,any;,✔️,c4eecb45-2522-4101-ab1f-2323997e6f33,ASO_CarUtility01;,0,1,5,75,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Glass Paving Blocks & Tiles,300,0.1,any;,✔️,02c75915-6c4d-4a42-8bcc-72138d78e412,ASO_CarUtility01;,0,1,6,90,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Plaits & Plaiting Materials,300,0.1,any;,✔️,b22546d6-729a-4d63-abd3-f5d811a04f32,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Zinc Bars, Rods & Wire",300,0.1,any;,✔️,b6f7c4b5-8bb0-4323-80ca-d927c93776fa,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fats of Sheep & Goats,300,0.1,any;,✔️,5191d966-47f9-4ba4-8b3c-64cd3417a73c,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Newsprint, In Rolls & Sheets",300,0.1,any;,✔️,0bc8142a-93ad-4968-b5b1-2eedc828ee2c,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Shovels, Picks, Hoes & Rakes",300,0.1,any;,✔️,6f8b3d86-8f45-40bd-99cc-8659846ef7ce,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Electrical Ignition Parts,300,0.1,any;,✔️,18328a54-6732-4fc6-ac16-650c89187a5a,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Paper & Paperboard,300,0.1,any;,✔️,2b142437-4197-47e6-a5cc-ab7e942eee17,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sulphuric Compounds,300,0.1,any;,✔️,5d116b61-b1f0-40c9-bc8c-c94961908bee,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Live Plants,300,0.1,any;,✔️,a30cc832-4836-4746-8852-fb6b53fe06c6,ASO_CarUtility01;,0,1,2,30,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,TV & Radio Equipment,300,0.1,any;,✔️,f7e492f7-c1f6-4bfe-981b-2cd50e749427,ASO_CarUtility01;,0,1,5,75,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Flavored & Not Flavoured Tea,300,0.1,any;,✔️,a7c7ad04-d1a7-442c-82c1-9c59e5f38b8b,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Kaolin & Clays,300,0.1,any;,✔️,b761c0b1-fb9b-4023-9ef0-6955190238e6,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cabbage & Cauliflower,300,0.1,any;,✔️,9116665b-b5e6-47c4-bc2b-acc813d4b4bc,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Inflatable Liferaft,300,0.1,any;,✔️,f31b3cbd-8195-4838-ba92-2ed0a11ac321,ASO_CarUtility01;,0,1,4,60,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Copper & Copper Alloys,300,0.1,any;,✔️,d9d7996c-7895-4010-9b3d-deba0ae587bf,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tall Oil,300,0.1,any;,✔️,e44e637e-bbab-400e-8088-9be40081a10d,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Industrial Electric Furnaces,300,0.1,any;,✔️,14a4f56d-9969-4d4d-8e0e-4950c0c32575,ASO_CarUtility01;,0,1,7,105,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Butter, Oils & Other Fats From Milk",300,0.1,any;,✔️,ef34b4f3-ac36-4fc9-8d89-9c42dd72502e,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Boxes, Cases & Containers",300,0.1,any;,✔️,4f17a3b7-bcd5-458e-a4b4-6336beeb2e06,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Pig Fat,300,0.1,any;,✔️,94b8645d-8273-437d-841f-85fe2edd5eb5,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Poles & Stakes of Wood,300,0.1,any;,✔️,49c2fe46-29d5-4809-a609-accbb9cfdb38,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Synthetic Rubber,300,0.1,any;,✔️,703fd8a7-cb51-429a-97fe-122df94c0602,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Flax Yarn,300,0.1,any;,✔️,c49ebf15-5a9d-4674-9b32-53e81447ff61,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Knitted & Crocheted Hats,300,0.1,any;,✔️,245e1f9a-5a72-4243-8125-ce6bfe446940,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Hops, Fresh & Dried",300,0.1,any;,✔️,1b4e7a15-6d62-461a-9096-916a6e1ec0af,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sulphur,300,0.1,any;,✔️,05c976cb-3f14-48cc-8ae1-527e19c998e3,ASO_CarUtility01;,0,1,3,45,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Artificial Staple Fibres,300,0.1,any;,✔️,675cd477-4d3c-4851-b414-10c7f3d86d09,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Slag & Ash,300,0.1,any;,✔️,6f1c2b9a-d8ba-42f1-a135-8d2f0fbb55fa,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Leather Paints & Varnishes,300,0.1,any;,✔️,58e20614-fd1a-46ee-8ed5-709827915082,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Automotive Body Parts,300,0.1,any;,✔️,64250d90-8adb-4f73-8e09-81f868ebd124,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Yeast,300,0.1,any;,✔️,df6d8283-5420-4ee4-b3aa-8fb0f2640d0f,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Precious Stones,300,0.1,any;,✔️,9515756e-8bd5-4588-949a-d78e35afb796,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fabrics & Dress Patterns,300,0.1,any;,✔️,5c7156ea-a2e6-4c78-abdc-ad51f0111a15,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Soups & Broths,300,0.1,any;,✔️,462c5298-7d22-47d2-a563-234463bfa188,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Vinegar,300,0.1,any;,✔️,8fae5203-463b-4a22-a42d-19d27cb77f2e,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Natural Honey,300,0.1,any;,✔️,83de6f62-b1db-4979-8e4d-26990888cc77,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Pharmaceutical Glassware,300,0.1,any;,✔️,0d46d425-b97c-4700-ae42-31e5620e961a,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Glues & Other Adhesives,300,0.1,any;,✔️,0fd23bda-6c95-4fa6-b310-46a018d91ea0,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sulphur of All Kinds,300,0.1,any;,✔️,1c42569d-3667-457b-98aa-7ca844f5e160,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wooden Railway Ties,300,0.1,any;,✔️,ab3d1989-a05d-4e88-a2e9-327d53ac51d9,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Vinyl Chloride Polymers (PVC),300,0.1,any;,✔️,946ea534-5c92-48d0-bccd-6ea2a187c1b2,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Trunks, Suitcases & Briefcases",300,0.1,any;,✔️,0e3644b5-3595-4df8-9b6c-70c65175dfbc,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Machine Parts & Accessories,300,0.1,any;,✔️,a4c70e28-4684-4eb1-a01d-686f5fadebee,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Bananas & Plantains,300,0.1,any;,✔️,1c07c0cd-f0fb-4f52-af17-0bdc21b0dd6c,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Preserved Fish & Caviar,300,0.1,any;,✔️,740927e8-51db-42a1-8e0b-0d293d8ade97,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Nickel Mattes & Oxides,300,0.1,any;,✔️,d4cb7a76-edc1-4857-a447-f926d3860ce9,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Ball & Roller Bearings,300,0.1,any;,✔️,b280039c-5711-4fc5-830a-bb272346c535,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Clock & Watch Parts,300,0.1,any;,✔️,f2d7957a-3c66-42a7-ae8e-1ca952e08f09,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Vegetable Alkaloids,300,0.1,any;,✔️,9a0b5496-8751-4a51-914a-41cc2698ed9a,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Bells & ornaments,300,0.1,any;,✔️,09c7a910-0518-4711-bc99-9f5e2949a004,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Carded Wool & Animal Hair,300,0.1,any;,✔️,c35ab743-5df3-43c9-835f-ce51f4ab4ec6,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Welding Materials,300,0.1,any;,✔️,03b18e9b-c42b-49dd-990f-78968fa267e2,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Engines & Motors,300,0.1,any;,✔️,442cfc74-f913-4f84-b756-2182b0a74ed1,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fruits & Nuts,300,0.1,any;,✔️,fc574ffd-cd66-4f2b-972f-ae5fd3dccec7,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Farm Machinery Cleaning Equip.,300,0.1,any;,✔️,61904b01-844b-4ebf-a07f-92b35b7801ce,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Furskin Clothing,300,0.1,any;,✔️,fc3c1191-c0fa-4860-8348-5c80124b96cc,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Textile Fabrics,300,0.1,any;,✔️,a95ee492-dcd8-4e77-a903-ea6e9b78dd18,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Horse Meat,300,0.1,any;,✔️,f22f5489-420d-494b-b4ae-0ecddb3d77cf,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Extracting Machinery,300,0.1,any;,✔️,1fd1a0d6-14a6-4925-b177-f343477c8ece,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Artificial Flowers,300,0.1,any;,✔️,55355d77-fc53-466d-871b-ff6c92421d1b,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fashion Accessories,300,0.1,any;,✔️,8911e71e-50c2-45af-8104-aa5f13615f1a,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Electric Detonators,300,0.1,any;,✔️,546d885f-1f2e-4edb-b7b4-d9deb35f62e5,ASO_CarUtility01;,0,1,2,30,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Mineral Substances,300,0.1,any;,✔️,d6702b7e-4d34-4ef2-9871-62c430102610,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Explosive Charge Firearms,300,0.1,any;,✔️,3631a312-6bdf-47f2-a4c6-1ab6d75c7122,ASO_CarUtility01;,0,1,4,60,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fishing Rods & Hooks,300,0.1,any;,✔️,8ea0566f-ce2f-4239-b320-3777b39aee4e,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Carboxyamide Compounds,300,0.1,any;,✔️,addc84aa-8d88-4f98-9fea-25afa62f42ac,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,WD-40 Penetrating Oil,300,0.1,any;,✔️,db440aba-ee78-438a-a3a6-7c58903b3286,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Branding's Tractor Supply Co. Parts,300,0.1,any;,✔️,2e01cc32-5801-4d9f-bdd2-618efd5e37e8,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Synthetic Organic Dye,300,0.1,any;,✔️,c458b35b-239c-4fa2-8e5d-0b8874afc160,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Time Registers & Recorders,300,0.1,any;,✔️,3cfa9015-93ce-43c9-9cb2-bc94e2fc6439,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Medicaments,300,0.1,any;,✔️,dbd3b161-1b44-4f10-a547-8b8699fb4392,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Carrots, Turnips & Other Veggies",300,0.1,any;,✔️,107295c6-da67-4c97-91a4-5b58d2509190,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Copper Tubes & Pipe,300,0.1,any;,✔️,d229ca60-b275-4c5b-8f1b-55de38f234ff,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Yarn & Wool of Animal Hair,300,0.1,any;,✔️,0f4c2953-0204-4904-9fc7-1f2ce377ac58,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Olive Oil,300,0.1,any;,✔️,5adac3ae-7f81-4e8f-870c-286521569fea,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sunflower Seeds,300,0.1,any;,✔️,727296fe-1b09-48ff-ae31-32c8cbd67953,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sewing Thread,300,0.1,any;,✔️,6ba5c08a-b2f7-4a0b-9e7e-e4aa2a49493c,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Vanilla,300,0.1,any;,✔️,55b84c77-6bc5-4a2b-b9a1-0e24e05fb1ec,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Machinery Parts,300,0.1,any;,✔️,57a9d744-d5d9-4c20-b5f3-643ad5367d53,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Furnace Parts,300,0.1,any;,✔️,c99907a3-74d4-4d43-8360-81b5d6a9dcf6,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Automotive & Conveyor Belts,300,0.1,any;,✔️,cdaaceaf-bcdb-4269-8683-8f7aba6ff363,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Propellent & Gun Powders,300,0.1,any;,✔️,6ad6abda-76e2-4aa3-9216-9eccc6b1e1ab,ASO_CarUtility01;,0,1,4,60,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Ceramic Tiles,300,0.1,any;,✔️,7628160b-7bef-42e3-824a-2b64a40cd62b,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Electric Water Heaters,300,0.1,any;,✔️,7a929a6b-0091-4e4a-b5fc-4893cb16e7ed,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Men's Overcoats,300,0.1,any;,✔️,b996a84d-070a-48da-b462-9ae24e3ef74f,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tool Handles & Bodies,300,0.1,any;,✔️,33fe6f19-71d6-4a9f-88c7-bc39344c2bdf,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Moulds & Moulding,300,0.1,any;,✔️,11125d32-dee1-4158-989f-5261923356e3,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Carbonates,300,0.1,any;,✔️,080973ac-a2cb-4bd0-bcf0-cc994ebe689a,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wallpaper,300,0.1,any;,✔️,e52f29cb-08e2-4b2c-a905-713b36b07b17,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Master Alloys of Copper,300,0.1,any;,✔️,cfbdabe3-df2b-4c40-9420-b8cf400455ea,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Putty & Fillers for Automobiles,300,0.1,any;,✔️,baea5168-1270-437d-820f-f276e623f853,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wheat Flour,300,0.1,any;,✔️,881349da-cb09-40b8-9b7e-fb4b0d325f84,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Nut Oil,300,0.1,any;,✔️,a3e0bc82-26b8-40c5-95f0-cbd52ca1d914,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Carbon & Transfer Paper,300,0.1,any;,✔️,bc7de745-fe05-4880-a34d-0226fc68f3cc,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Glass Fiber for Automobiles,300,0.1,any;,✔️,35326f75-d9a4-49dd-8d04-8c1aa933e61f,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wood Sawn,300,0.1,any;,✔️,518e2f69-3d97-43e2-8113-b96f2b7f5778,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Decorative Pillows,300,0.1,any;,✔️,a4d6d976-1f3e-4bc9-89fe-f71170750db6,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Chemicals for Electronics use,300,0.1,any;,✔️,c4410001-f3d7-4e9e-bb85-c29cd4eecb10,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Aluminium Wire,300,0.1,any;,✔️,7338776b-cf4f-4406-b63d-641ee75aeda0,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Armoured Parts for Vehicles,300,0.1,any;,✔️,8ab6ca58-c2fe-49d7-8567-6bcae0ad06e8,ASO_CarUtility01;,0,1,8,120,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Anti-Knock Engine Additives,300,0.1,any;,✔️,cebdd038-db9e-4653-bd93-ff8b409ed350,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Silver & Gold, Clad With Platinum",300,0.1,any;,✔️,999a92c2-670a-427c-b5a2-ebcb11e92228,ASO_CarUtility01;,0,1,10,150,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Avionic Equipment,300,0.1,any;,✔️,ce3cc06a-5396-4cec-a43a-ab2992f1e0e2,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Yarn & Sewing Thread,300,0.1,any;,✔️,ad13b88e-cce4-4e51-8199-21071ad48a7e,ASO_CarUtility01;,0,1,1,15,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Handmade Paintings & Drawings,300,0.1,any;,✔️,f9a3657c-f590-4fa7-bd54-6273ea793439,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Hairspray & Hair Color/Dyes,300,0.1,any;,✔️,90d00a14-c4ee-4430-a1ce-f0b2a95652b5,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
